Tweet,Tweet URL,Created at ,Mentioner,Followers Count
Here’s another example of a crisis through social media: @Dove ad was accused for being racist last year. https://t.co/Tx6scR9oJ7 via @YouTube  #mk845,http://www.twitter.com/BUAliu1/status/1067998038285840384,29-11-2018 04:25:49,BUAliu1,17
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/minty_mo/status/1067997386117652480,29-11-2018 04:23:13,minty_mo,194
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/jlw_jo/status/1067996251784953856,29-11-2018 04:18:43,jlw_jo,291
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/greeeneyedwhwom/status/1067993243327987712,29-11-2018 04:06:46,greeeneyedwhwom,"2,661"
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/sapphirerose58/status/1067990318534942720,29-11-2018 03:55:08,sapphirerose58,167
Enter to win a @dove Deodorant gift pack to help you stay fresh and dry this Winter! @conservamome #Dove //conservamome.com/stay-fresh-with-dove-this-winter/,http://www.twitter.com/dobbss1910/status/1067988224860131328,29-11-2018 03:46:49,dobbss1910,593
Enter to win a @dove Deodorant gift pack to help you stay fresh and dry this Winter! @conservamome #Dove //conservamome.com/stay-fresh-with-dove-this-winter/,http://www.twitter.com/Stephr669/status/1067986194590502912,29-11-2018 03:38:45,Stephr669,541
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/hmrcarlson/status/1067985892973920256,29-11-2018 03:37:33,hmrcarlson,969
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/RosanneRobinso1/status/1067980006545076225,29-11-2018 03:14:10,RosanneRobinso1,238
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/skultech/status/1067979756304457729,29-11-2018 03:13:10,skultech,871
@Dove It smells like Tucson in the spring. Your welcome,http://www.twitter.com/larance21/status/1067973198799675392,29-11-2018 02:47:07,larance21,447
@emilyie99 @Dove Here it is!!! @Dove https://t.co/LsJTKt7fhi,http://www.twitter.com/INeedSunscreen/status/1067972295510024192,29-11-2018 02:43:31,INeedSunscreen,540
It's easy to stay fresh with @Dove this Winter. Find out what product will help keep you dry and moisturized all year long!  https://t.co/yj1D2aP40I via @conservamome,http://www.twitter.com/velvetwhip/status/1067969615127556096,29-11-2018 02:32:52,velvetwhip,676
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/KimMctyre/status/1067969083910565893,29-11-2018 02:30:46,KimMctyre,"2,185"
@DatDudeBK10 @Dove might need to endorse this man lol,http://www.twitter.com/IceColdMatty11/status/1067969060992925698,29-11-2018 02:30:40,IceColdMatty11,259
Enter to win @Dove Dry Shampoos at Heck Of A Bunch @partymix25 US #giveaway https://t.co/820OQbqfuc,http://www.twitter.com/mkw70/status/1067967434680922112,29-11-2018 02:24:12,mkw70,"2,536"
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/wowcheckitout/status/1067967329391144961,29-11-2018 02:23:47,wowcheckitout,"1,144"
@InstituteForPR @imadlahad @apcoworldwide Perhaps. But how does #TakeAStand end? Does @Dove stop when @IrishSpring coopts their beauty campaign? Does @Nike stop when @Kaepernick becomes irrelevant? #PonziScheme #IPRNYC18,http://www.twitter.com/playmakeralan/status/1067966873944363010,29-11-2018 02:21:59,playmakeralan,"2,138"
It's easy to stay fresh with @Dove this Winter. Find out what product will help keep you dry and moisturized all year long!  https://t.co/qWpgzZAC1M via @conservamome,http://www.twitter.com/saverang/status/1067966525330649088,29-11-2018 02:20:36,saverang,669
@ginger_mp4 @dove,http://www.twitter.com/Emilie_49/status/1067965117004804096,29-11-2018 02:15:00,Emilie_49,486
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/GillianMorgan3/status/1067958668577128450,29-11-2018 01:49:22,GillianMorgan3,512
Enter to win @Dove Dry Shampoos at Heck Of A Bunch @partymix25 US #giveaway https://t.co/bnTnxpxzeY,http://www.twitter.com/SimpleLyrics/status/1067958488758915074,29-11-2018 01:48:40,SimpleLyrics,455
enter @CandaceCorey Travel Essentials giveaway to #Win items from @CantuBeauty @Curelus @jcpenney + Baby @Dove https://t.co/Bu7acwarW6,http://www.twitter.com/Just_Me_Erika/status/1067942484813275140,29-11-2018 00:45:04,Just_Me_Erika,"1,432"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/Ms_Juanita1311/status/1067928785272459264,28-11-2018 23:50:38,Ms_Juanita1311,380
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/sunny3marie/status/1067922900492009473,28-11-2018 23:27:15,sunny3marie,386
@Dove I liked this ad when I thought you were referring to closing work deals...????,http://www.twitter.com/racunatx/status/1067921423144955904,28-11-2018 23:21:22,racunatx,"2,183"
It's easy to stay fresh with @Dove this Winter. Find out what product will help keep you dry and moisturized all year long!  https://t.co/v2kIeRkTMG via @conservamome,http://www.twitter.com/DEBIJOT/status/1067920271565340678,28-11-2018 23:16:48,DEBIJOT,"1,146"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/LuckyAtWinning/status/1067917013266370560,28-11-2018 23:03:51,LuckyAtWinning,962
Well done Dove!! Best thing I've heard all day @Dove #AnimalWelfare #AnimalRights #bantesting #animallivesmatter https://t.co/JH5ZwKbcTG,http://www.twitter.com/stephlouholmes/status/1067913800672792576,28-11-2018 22:51:05,stephlouholmes,63
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/hmrcarlson/status/1067906219564654593,28-11-2018 22:20:58,hmrcarlson,970
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/Dawnalees/status/1067904367162908672,28-11-2018 22:13:36,Dawnalees,290
Enter to win @Dove Dry Shampoos at Heck Of A Bunch @partymix25 US #giveaway https://t.co/uqk8N3Lvhl,http://www.twitter.com/KarenRaider/status/1067901423822807040,28-11-2018 22:01:54,KarenRaider,64
Enter to win @Dove Dry Shampoos at Heck Of A Bunch @partymix25 US #giveaway https://t.co/nWTgAEvmNz,http://www.twitter.com/velvetwhip/status/1067895137752293376,28-11-2018 21:36:56,velvetwhip,675
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/sapphirerose58/status/1067893873827971072,28-11-2018 21:31:54,sapphirerose58,167
@maboku @TheNeoMokoena @Unilever @CP_News @Dove @Radio702 @KMotlantheFDN @MTNza @ProudlySA I like it where are you?,http://www.twitter.com/katlegomoraeng/status/1067891462820544513,28-11-2018 21:22:19,katlegomoraeng,291
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/Treen39/status/1067889400166719488,28-11-2018 21:14:08,Treen39,670
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/wowcheckitout/status/1067889235867295744,28-11-2018 21:13:28,wowcheckitout,"1,145"
Enter to win @Dove Dry Shampoos at Heck Of A Bunch @partymix25 US #giveaway https://t.co/1JapLbV9Cg,http://www.twitter.com/prttlttllrs852/status/1067885364839424002,28-11-2018 20:58:05,prttlttllrs852,9
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/elizamatt51/status/1067879470307061760,28-11-2018 20:34:40,elizamatt51,315
@Dove WHY IN SPANISH...GET THIS OFF MY FEED,http://www.twitter.com/realjamiemcc/status/1067874267621203971,28-11-2018 20:14:00,realjamiemcc,2
@Dove Oh and I love the deodorant I use the soap and deodorant. ?? I love that y’all have light scents and it leaves you feeling fresh and soft. ??,http://www.twitter.com/pmfkae/status/1067867546655883265,28-11-2018 19:47:17,pmfkae,"1,050"
@Dove Scented *,http://www.twitter.com/pmfkae/status/1067866554040229888,28-11-2018 19:43:21,pmfkae,"1,050"
@Dove I love y’all soap! ?????? the cucumber sent one thank y’all for that ??,http://www.twitter.com/pmfkae/status/1067866391783620608,28-11-2018 19:42:42,pmfkae,"1,050"
@dove ??,http://www.twitter.com/pmfkae/status/1067865714202152967,28-11-2018 19:40:00,pmfkae,"1,050"
enter @CandaceCorey Travel Essentials giveaway to #Win items from @CantuBeauty @Curelus @jcpenney + Baby @Dove https://t.co/8vhI8AFoAM,http://www.twitter.com/tatzgrrly/status/1067862939112214529,28-11-2018 19:28:59,tatzgrrly,"3,484"
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/debbiewbd/status/1067860277381652480,28-11-2018 19:18:24,debbiewbd,147
@prejidentyogi @Dove Please don’t believe this it’s a marketing scam! I almost fell for it at first too but my cruelty free group chat peeps educated me. We are all FURIOUS about this. Read https://t.co/qiEP5OihSP for the truth. Dove is NOT cruelty free,http://www.twitter.com/fifi2464/status/1067858382479081473,28-11-2018 19:10:52,fifi2464,"1,288"
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/greeeneyedwhwom/status/1067858312249532416,28-11-2018 19:10:36,greeeneyedwhwom,"2,660"
This is...a total lie. And nothing but a marketing claim. @dove is NOT cruelty free despite their misleading packaging. Please visit https://t.co/qiEP5OihSP to learn the truth. Do NOT purchase from this company!!!,http://www.twitter.com/fifi2464/status/1067857223194427393,28-11-2018 19:06:16,fifi2464,"1,288"
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/wghutton/status/1067852552656498688,28-11-2018 18:47:42,wghutton,"1,787"
Enter to win @Dove Dry Shampoos at Heck Of A Bunch @partymix25 US #giveaway https://t.co/mTeexBk1ZS,http://www.twitter.com/krazekatlady/status/1067846376770351104,28-11-2018 18:23:10,krazekatlady,372
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/Dawnalees/status/1067845324494929921,28-11-2018 18:18:59,Dawnalees,290
Enter to win @Dove Dry Shampoos at Heck Of A Bunch @partymix25 US #giveaway https://t.co/sNsBvQwH3J,http://www.twitter.com/jacvil5237/status/1067844978309779456,28-11-2018 18:17:37,jacvil5237,674
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/sunny3marie/status/1067844478021431296,28-11-2018 18:15:37,sunny3marie,386
@_xBeyondUsual I need to. @Dove,http://www.twitter.com/_DoinThaMfMost_/status/1067844039339327489,28-11-2018 18:13:53,_DoinThaMfMost_,"1,220"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/ellyskid/status/1067841662074777600,28-11-2018 18:04:26,ellyskid,"1,168"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/409cope/status/1067840837126635520,28-11-2018 18:01:09,409cope,"1,611"
@Dove I actually just bought this a few weeks ago and i love ?? this. Smells so good! I have the pink one Fresh n floral.,http://www.twitter.com/KatyaGarica/status/1067840648458452992,28-11-2018 18:00:24,KatyaGarica,561
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove https://t.co/wO9SUWNft8,http://www.twitter.com/PandaSweetSweet/status/1067837590647169024,28-11-2018 17:48:15,PandaSweetSweet,"1,431"
Black people should! @Dove @hm,http://www.twitter.com/king_of_Sheba/status/1067837151587397632,28-11-2018 17:46:31,king_of_Sheba,987
???????????????????????????????????????????? @Dove @rubybox_beauty  . #dove100coloursofafrica #dove100colours #rubiestalk #rubyboxbeauty #rubybox #rubyboxempties #productreview https://t.co/X1b7ZVp315,http://www.twitter.com/NomthiMabawula/status/1067830299738992640,28-11-2018 17:19:17,NomthiMabawula,"1,099"
@Dove  I called  both your customer care and emergency health line on instructions on how to remove waxy deodrant residue and no one new how. (pathetic)   the answer:baking soda.,http://www.twitter.com/Bill30590806/status/1067828461954248704,28-11-2018 17:11:59,Bill30590806,0
enter @CandaceCorey Travel Essentials giveaway to #Win items from @CantuBeauty @Curelus @jcpenney + Baby @Dove https://t.co/oX6j1gvzyJ,http://www.twitter.com/CorningMelanie/status/1067828165312098306,28-11-2018 17:10:48,CorningMelanie,398
It's easy to stay fresh with @Dove this Winter. Find out what product will help keep you dry and moisturized all year long!  https://t.co/Kf5V51Ek3g via @conservamome,http://www.twitter.com/MindiEden/status/1067827433792000000,28-11-2018 17:07:54,MindiEden,912
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/asherares/status/1067821472528326656,28-11-2018 16:44:12,asherares,62
which is why companies like: @Dove @hm etc need to pay for their racist adverisements which were insulting to Black people,http://www.twitter.com/king_of_Sheba/status/1067819283650990080,28-11-2018 16:35:31,king_of_Sheba,987
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/sensrockmysox/status/1067817847483584512,28-11-2018 16:29:48,sensrockmysox,432
@worrierqueen @mamasandpapas @Dove lmaooo how did i not see this omg you really tagged dove,http://www.twitter.com/blitzcunts/status/1067813125448245249,28-11-2018 16:11:02,blitzcunts,"4,317"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/fossie55/status/1067812344036765696,28-11-2018 16:07:56,fossie55,"1,008"
DADDY'S GURL  D NEW SABADO NIGHT BISYO SATURDAYS 7:30PM AFTER PEPITO   WATCH PO NATIN MULA UMPISA. @RFMCorporation FIESTA SPAGHETTI @selectaicecream SELECTA ICE CREAM @Downy_PH @Downy  DOWNY PARFUM @Dove_PH @Dove  Dove Hair Fall Rescue Shampoo FOR DG   #JackEmPopoy27DaysToGo,http://www.twitter.com/susie_tessie/status/1067811682590674945,28-11-2018 16:05:18,susie_tessie,487
Enter to win @Dove Dry Shampoos at Heck Of A Bunch @partymix25 US #giveaway https://t.co/4g9BcC089C,http://www.twitter.com/Denigan17/status/1067810514330243072,28-11-2018 16:00:40,Denigan17,597
@cartoonnetwork @rebeccasugar @Dove This is brilliant! #DoveSelfEsteemProject,http://www.twitter.com/Lauragreent24/status/1067807207536889859,28-11-2018 15:47:31,Lauragreent24,257
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/elizamatt51/status/1067805117800341504,28-11-2018 15:39:13,elizamatt51,315
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/aly3360/status/1067804858667999232,28-11-2018 15:38:11,aly3360,"1,690"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/sascass91/status/1067804744981389312,28-11-2018 15:37:44,sascass91,1
yesterday was Dove's day!! in the morning i went to school wearing @DoveCameron's merch and thought about her while i took some tests. and at night i washed myself by @Dove when i had a bath.    it was a wonderful day?? HAPPY DOVE'S DAY!! https://t.co/ivGWY0KqNV,http://www.twitter.com/dove_sab_dcs/status/1067798828588265475,28-11-2018 15:14:14,dove_sab_dcs,669
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/weezyme/status/1067798488853823489,28-11-2018 15:12:53,weezyme,261
yesterday was  Dove's day!! in the morning i went to school wearing @DoveCameron's merch and thought about her while i took some tests. and at night i wash myself by @Dove  when i had a bath.    it was a wonderful day?? HAPPY DOVE'S DAY!! https://t.co/gXNdBLPINn,http://www.twitter.com/dove_sab_dcs/status/1067798176520794113,28-11-2018 15:11:38,dove_sab_dcs,669
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/JemsW16/status/1067798069150982144,28-11-2018 15:11:13,JemsW16,"1,073"
@DoctorWho_BBCA Um... @Dove? https://t.co/d7nSCGWdKt,http://www.twitter.com/LenaeSturgill/status/1067794180708204544,28-11-2018 14:55:45,LenaeSturgill,146
@PETA a lot of the CF community still believes you have @Dove the CF cert and they still sell in China? Is this true? People are loosing faith in the integrity of the PETA bunny. #CrueltyFree #CrueltyFreecosmetics #dove #peta,http://www.twitter.com/nikipap22/status/1067794118888341505,28-11-2018 14:55:31,nikipap22,10
"@UpMarketingUK @TheDrum @Audi @Dove There are 6 of us wearing glasses ... but we're not sure if that merits ""scientific"" research ??",http://www.twitter.com/ADComms/status/1067785460779503617,28-11-2018 14:21:07,ADComms,"2,513"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/wghutton/status/1067785021606359040,28-11-2018 14:19:22,wghutton,"1,788"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/DowneyK65/status/1067781538044145664,28-11-2018 14:05:31,DowneyK65,899
@ADComms @TheDrum @Audi @Dove Would have been a bit concerning NOT to have got full marks on the SpecSavers one :-),http://www.twitter.com/UpMarketingUK/status/1067778307264061440,28-11-2018 13:52:41,UpMarketingUK,"1,328"
The @TheDrum shortlist for the best longest running current #campaign is out. We did some research with the 9 people in the office.  Interesting/poor results for @Audi and @Dove but huge awareness for the others!    https://t.co/7N4gZFp15w #Marketing #brands #Ads https://t.co/vdBLTQ5nRl,http://www.twitter.com/ADComms/status/1067776886644838402,28-11-2018 13:47:02,ADComms,"2,513"
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/jlw_jo/status/1067776586802356225,28-11-2018 13:45:51,jlw_jo,291
???? GIVEAWAY ????#WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/AFutterer/status/1067765805641867264,28-11-2018 13:03:00,AFutterer,"1,391"
OMG HOW IS HE NOT A BABY MODEL SERIOUSLY @mamasandpapas @Dove SORT IT OUT,http://www.twitter.com/ellagrindylow/status/1067765770590056454,28-11-2018 13:02:52,ellagrindylow,"1,528"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/weezyme/status/1067742013338963973,28-11-2018 11:28:28,weezyme,261
Next to my charity work I also work with @Dove in CSR facilitating self esteem workshops for young people handing them the tools to #resist appearance pressures this week traveling from #Liverpool to #Birmingham to #Stirling to #Ayr to #Cambridge.. wish me luck! @EdComs,http://www.twitter.com/aelinden/status/1067739023706333184,28-11-2018 11:16:35,aelinden,73
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove https://t.co/7xt2YDPFyW,http://www.twitter.com/greenbusher/status/1067738109763309568,28-11-2018 11:12:57,greenbusher,214
@Dove Thank you for the response. I am really glad to hear that.,http://www.twitter.com/DuftyMelanie/status/1067735817416654848,28-11-2018 11:03:51,DuftyMelanie,0
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/kissifer19/status/1067732798977433600,28-11-2018 10:51:51,kissifer19,"1,578"
Unconventional rule-breaker feminist and actor Saloni @redheadwayfarer constantly reminds us to be the real you - the best version of ourselves.   #LetsBreakTheRulesOfBeauty @dove #RealBeauty #HairLove #selflove #Breakingstereotypes https://t.co/cLZg58lZQz,http://www.twitter.com/BeBeautiful_In/status/1067731095821709312,28-11-2018 10:45:05,BeBeautiful_In,"6,580"
???? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/Pamalot28/status/1067730426985275393,28-11-2018 10:42:25,Pamalot28,885
???? GIVEAWAY ????Enter to #WIN a    personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/Loributler5/status/1067728404215033856,28-11-2018 10:34:23,Loributler5,854
Actor @taapsee says its time to #LetsBreakTheRulesofBeauty campaign and is embracing her beautifully wild and curly hair as it should be! Read her hair story on   #LetsBreakTheRulesOfBeauty #Dove #Realbeauty @Dove #BeautyStandards #HairLove #HairCare https://t.co/z6mAngEiuw,http://www.twitter.com/GraziaIndia/status/1067727366728896512,28-11-2018 10:30:16,GraziaIndia,"1,644,911"
@Dove my cat uses dry shampoo,http://www.twitter.com/_sanakhan_/status/1067712370464583682,28-11-2018 09:30:40,_sanakhan_,304
?? GIVEAWAY ????Enter to #WIN a personalized My Baby @Dove Gift Set! Giveaway via @yeewittlethings (CAN only) Ends 12/5. #MyBabyDove //www.yeewittlethings.com/2018/11/personalized-my-baby-dove-gift-set.html,http://www.twitter.com/imheckifiknow/status/1067707134559678465,28-11-2018 09:09:52,imheckifiknow,52
A day in the life of six mums photojournalists immersed themselves for 24/7. The launch of the Baby @Dove product was an opportunity to showcase the beautifully real side of motherhood. #Photography #Craft https://t.co/Rr1oH47PtG https://t.co/ADpHkIYdeb,http://www.twitter.com/dandad/status/1067687044888109056,28-11-2018 07:50:02,dandad,"176,635"
DADDY'S GURL  SATURDAYS 7:30PM AFTER PEPITO.  PANOORIN PO NATIN MULA SIMULA HANGGANG MATAPOS. PANALO!  NOV 24/NUTAM PPL Ratings DG-11.8 PBB-10.1   @Dove_PH @Dove  DOVE ULTIMATE REPAIR   @KnorrPH @Knorr KNORR SHRIMPS CUBES  @clearPH @clearhair CLEAR ANTI-DANDRUFF SHAMPOO FOR DG,http://www.twitter.com/susie_tessie/status/1067686569165828096,28-11-2018 07:48:09,susie_tessie,487
@FLMommyDiaries @OlaySkin @Dove @garnierUSA @MarioBadescu @cosrx Hey! We are looking for inspiring influencer like you please get in touch for the collaboration :),http://www.twitter.com/Mike09697379/status/1067684384600338432,28-11-2018 07:39:28,Mike09697379,9
@Dove I'm gonna make a competing product called 'Pigeon.' XD,http://www.twitter.com/Psybur/status/1067677202542661632,28-11-2018 07:10:56,Psybur,10
